"","pcode","Country","name","name_alt","loc_type","loc_subtype","createdate","createby","closedate","updatedate","source","unhcr_assist","status","POINT_X","POINT_Y","adjusted_vars","type"
"10277","MMRs032345","Myanmar","Man Wing",NA,"IDP Location",NA,"5/29/17","saint@unhcr.org",NA,"11/1/19","MMR001CMP134",NA,1,97.588292,23.827871,0,"IDP"
"10278","MMRs032278","Myanmar","Hopin",NA,"IDP Location",NA,"5/29/17","saint@unhcr.org",NA,"11/1/19","MMR001CMP232",NA,1,96.52534,24.99628,0,"IDP"
"10279","MMRs032328","Myanmar","Khun Sint Vill.",NA,"IDP Location",NA,"5/29/17","saint@unhcr.org",NA,"11/1/19","MMR001CMP200",NA,1,97.343407,24.377054,0,"IDP"
"10280","MMRs032411","Myanmar","Laiza Muklum Hpyen  Yen Mungshawa ni",NA,"IDP Location",NA,"5/29/17","saint@unhcr.org",NA,"11/1/19",NA,NA,0,97.718009,25.108012,0,"IDP"
"10281","MMRs032294","Myanmar","Hpai Kawng Mare",NA,"IDP Location",NA,"5/29/17","saint@unhcr.org","2018-11-08T00:00:00Z","11/1/19","MMR015CMP247",NA,0,98.11581,24.08738,0,"IDP"
"10282","MMRs032288","Myanmar","Host F.",NA,"IDP Location",NA,"5/29/17","saint@unhcr.org",NA,"11/1/19","MMR001CMP196",NA,1,97.298055,24.118619,0,"IDP"
"10283","MMRs032391","Myanmar","Narte",NA,"IDP Location",NA,"5/29/17","saint@unhcr.org",NA,"11/1/19",NA,NA,0,98.35267,23.37241,0,"IDP"
"10284","ETHs033343","Ethiopia","Adwa",NA,"Refugee Location",NA,"6/1/17","saint@unhcr.org",NA,"11/1/19",NA,NA,1,38.893998,14.164,0,"Refugee"
"10285","AGOs003816","Angola","Cacanda",NA,"Refugee Center",NA,"6/2/17","chatelli@unhcr.org","2018-01-01T00:00:00Z","11/1/19","UNHCR","Yes",0,20.789565,-7.389902,0,"Refugee"
"10286","LBYs001114","Libya","Zliten",NA,"Refugee Location",NA,"5/24/17","orand@unhcr.org",NA,"8/28/19","UNHCR","Yes",1,14.566667,32.466667,0,"Refugee"
"10287","LBYs001113","Libya","Benghazi",NA,"Refugee Location",NA,"5/24/17","orand@unhcr.org",NA,"8/28/19","UNHCR","Yes",1,20.066667,32.116667,0,"Refugee"
"10288","LBYs001118","Libya","Sabratha",NA,"Refugee Location",NA,"5/24/17","orand@unhcr.org",NA,"8/28/19","UNHCR","Yes",1,12.48845,32.793351,0,"Refugee"
"10289","LBYs001126","Libya","Azzawya",NA,"Refugee Location",NA,"5/24/17","orand@unhcr.org",NA,"8/28/19","UNHCR","Yes",1,12.727639,32.757102,0,"Refugee"
"10290","LBYs001112","Libya","Sirt",NA,"Refugee Location",NA,"5/24/17","orand@unhcr.org",NA,"8/28/19","UNHCR","Yes",1,16.588661,31.208924,0,"Refugee"
"10291","LBYs001110","Libya","Sebha",NA,"Refugee Location",NA,"5/24/17","orand@unhcr.org",NA,"8/28/19","UNHCR","Yes",1,14.428325,27.037662,0,"Refugee"
"10292","LBYs001111","Libya","Ejdabia",NA,"Refugee Location",NA,"5/24/17","orand@unhcr.org",NA,"8/28/19","UNHCR","Yes",1,20.223056,30.759167,0,"Refugee"
"10293","LBYs001115","Libya","Alkhums",NA,"Refugee Location",NA,"5/24/17","orand@unhcr.org",NA,"8/28/19","UNHCR","Yes",1,14.266667,32.65,0,"Refugee"
"10294","LBYs001117","Libya","Misrata",NA,"Refugee Location",NA,"5/24/17","orand@unhcr.org",NA,"8/28/19","UNHCR","Yes",1,15.092543,32.375352,0,"Refugee"
"10295","TCDs034150","Rep. of Chad","Kangalam",NA,"Returnee Location",NA,"6/6/17","saint@unhcr.org",NA,"11/1/19",NA,NA,0,13.79527778,13.8494444,0,"Returnee"
"10296","SDNs034950","Sudan","Buram",NA,"Refugee Location",NA,"6/6/17","saint@unhcr.org",NA,"11/21/19","UNHCR",NA,1,25.174293,10.814,0,"Refugee"
"10297","SDNs034952","Sudan","Al Amira",NA,"Refugee Location",NA,"6/6/17","saint@unhcr.org",NA,"11/21/19","UNHCR",NA,1,30.917,10.783333,0,"Refugee"
"10298","TCDs034152","Rep. of Chad","Liwa",NA,"Returnee Location",NA,"6/6/17","saint@unhcr.org",NA,"11/1/19",NA,NA,0,14.26343031,13.86657256,0,"Returnee"
"10299","SDNs034954","Sudan","Gdied",NA,"Refugee Location",NA,"6/6/17","saint@unhcr.org",NA,"11/21/19","UNHCR",NA,1,31.516,11.242509,0,"Refugee"
"10300","IRQs035015","Iraq","Al-Nour Mosque",NA,"IDP Center",NA,"6/7/17","saint@unhcr.org",NA,"11/1/19","UNHCR",NA,0,44.60263333,33.25472222,0,"IDP"
"10301","IRQs035012","Iraq","Al-Khuld School",NA,"IDP Center",NA,"6/7/17","saint@unhcr.org",NA,"11/1/19","UNHCR",NA,1,44.49341111,33.29946111,0,"IDP"
"10302","IRQs035020","Iraq","Al-Soor Mosque",NA,"IDP Center",NA,"6/7/17","saint@unhcr.org",NA,"11/1/19","UNHCR",NA,1,44.468322,33.306734,0,"IDP"
"10303","IRQs035019","Iraq","Al-Shura School",NA,"IDP Center",NA,"6/7/17","saint@unhcr.org",NA,"11/1/19","UNHCR",NA,1,44.47746389,33.30232222,0,"IDP"
"10304","IRQs035027","Iraq","Salman Al-Mohamadi Mosque",NA,"IDP Center",NA,"6/7/17","saint@unhcr.org",NA,"11/1/19","UNHCR",NA,0,44.60564444,33.25388889,0,"IDP"
"10305","IRQs035004","Iraq","Adhamia Wooden partitions",NA,"IDP Center",NA,"6/7/17","saint@unhcr.org",NA,"11/1/19","UNHCR",NA,0,44.356636,33.370128,0,"IDP"
"10306","IRQs035005","Iraq","Al-Balad Al-Ameed School",NA,"IDP Center",NA,"6/7/17","saint@unhcr.org",NA,"11/1/19","UNHCR",NA,1,44.434848,33.365249,0,"IDP"
"10307","IRQs035016","Iraq","Al-Rafidayn School",NA,"IDP Center",NA,"6/7/17","saint@unhcr.org",NA,"11/1/19","UNHCR",NA,0,44.46183056,33.24721111,0,"IDP"
"10308","IRQs035028","Iraq","Saqar Quraish School",NA,"IDP Center",NA,"6/7/17","saint@unhcr.org",NA,"11/1/19","UNHCR",NA,1,44.44396591,33.35182571,0,"IDP"
"10309","IRQs035021","Iraq","Amal Al-Musta'feen Mosque",NA,"IDP Center",NA,"6/7/17","saint@unhcr.org",NA,"11/1/19","UNHCR",NA,0,44.31687,33.252399,0,"IDP"
"10310","IRQs035032","Iraq","Silo Al Hiji (RC)",NA,"IDP Center",NA,"6/7/17","saint@unhcr.org",NA,"11/1/19","UNHCR",NA,0,43.514431,34.820467,0,"IDP"
"10311","IRQs035026","Iraq","Salah AL-Din AL-Ayobi Mosque",NA,"IDP Center",NA,"6/7/17","saint@unhcr.org",NA,"11/1/19","UNHCR",NA,1,44.31449,33.256263,0,"IDP"
"10312","IRQs035007","Iraq","Al-Imam Al-Mahdi",NA,"IDP Center",NA,"6/7/17","saint@unhcr.org",NA,"11/1/19","UNHCR",NA,0,44.60390278,33.25416667,0,"IDP"
"10313","IRQs035018","Iraq","AL-Shams collective centre",NA,"IDP Center",NA,"6/7/17","saint@unhcr.org",NA,"11/1/19","UNHCR",NA,1,44.0363889,33.30444444,0,"IDP"
"10314","IRQs035008","Iraq","Al-Intlaq School",NA,"IDP Center",NA,"6/7/17","saint@unhcr.org",NA,"11/1/19","UNHCR",NA,0,44.425014,33.38076,0,"IDP"
"10315","IRQs035011","Iraq","Al-Jawaden Mosque",NA,"IDP Center",NA,"6/7/17","saint@unhcr.org",NA,"11/1/19","UNHCR",NA,1,44.469523,33.305784,0,"IDP"
"10316","IRQs035031","Iraq","Kilo 60 / Al wafaa",NA,"IDP Center",NA,"6/7/17","saint@unhcr.org",NA,"11/1/19","UNHCR",NA,0,42.743773,33.309232,0,"IDP"
"10317","IRQs035017","Iraq","Al-Rasheed Hospital Settlement",NA,"IDP Center",NA,"6/7/17","saint@unhcr.org",NA,"11/1/19","UNHCR",NA,1,44.456075,33.28335,0,"IDP"
"10318","IRQs035024","Iraq","Hasan Al-Mojtaba Mosque",NA,"IDP Center",NA,"6/7/17","saint@unhcr.org",NA,"11/1/19","UNHCR",NA,1,44.49354444,33.26794444,0,"IDP"
"10319","IRQs035014","Iraq","Al-Miqdam Kindergarten",NA,"IDP Center",NA,"6/7/17","saint@unhcr.org",NA,"11/1/19","UNHCR",NA,1,44.48753056,33.30566944,0,"IDP"
"10320","IRQs035013","Iraq","Al-Mancyha Village",NA,"IDP Center",NA,"6/7/17","saint@unhcr.org",NA,"11/1/19","UNHCR",NA,1,44.52294444,33.18478333,0,"IDP"
"10321","IRQs035010","Iraq","Al-Israa Wa Al-Ma`araj Mosque",NA,"IDP Center",NA,"6/7/17","saint@unhcr.org",NA,"11/1/19","UNHCR",NA,1,44.50682778,33.30423611,0,"IDP"
"10322","IRQs035025","Iraq","Name less School",NA,"IDP Center",NA,"6/7/17","saint@unhcr.org",NA,"11/1/19","UNHCR",NA,1,44.39077758,33.5392799,0,"IDP"
"10323","IRQs035006","Iraq","Al-Ihsaan Settlement",NA,"IDP Center",NA,"6/7/17","saint@unhcr.org",NA,"11/1/19","UNHCR",NA,1,44.60236667,33.21333333,0,"IDP"
"10324","IRQs035022","Iraq","Ayimmat Al-Baqie Mosque",NA,"IDP Center",NA,"6/7/17","saint@unhcr.org",NA,"11/1/19","UNHCR",NA,0,44.522625,33.38335556,0,"IDP"
"10325","IRQs035009","Iraq","Al-Irtiqaa School",NA,"IDP Center",NA,"6/7/17","saint@unhcr.org",NA,"11/1/19","UNHCR",NA,0,44.42218,33.36988,0,"IDP"
"10326","IRQs035029","Iraq","Ukadh School",NA,"IDP Center",NA,"6/7/17","saint@unhcr.org",NA,"11/1/19","UNHCR",NA,0,44.46673889,33.26986111,0,"IDP"
"10327","IRQs035030","Iraq","Asmeda Transit camp",NA,"IDP Center",NA,"6/7/17","saint@unhcr.org",NA,"11/1/19","UNHCR",NA,0,43.39839722,35.07106111,0,"IDP"
"10328","IRQs035023","Iraq","Baqi mosque imams",NA,"IDP Center",NA,"6/7/17","saint@unhcr.org",NA,"11/1/19","UNHCR",NA,0,44.522625,33.38335556,0,"IDP"
"10329","LBNs035078","Lebanon","Zaghrine El Meten",NA,"Refugee Location",NA,"6/7/17","saint@unhcr.org",NA,"11/1/19","UNHCR",NA,1,35.714131,33.926383,0,"Refugee"
"10330","LBNs035091","Lebanon","Taibe Marjaayoun",NA,"Refugee Location",NA,"6/7/17","saint@unhcr.org",NA,"11/1/19","UNHCR",NA,1,35.519656,33.276269,0,"Refugee"
"10331","LBNs035161","Lebanon","Dhour Darb es Sim",NA,"Refugee Location",NA,"6/7/17","saint@unhcr.org",NA,"11/1/19","UNHCR",NA,1,35.388494,33.537936,0,"Refugee"
"10332","LBNs035071","Lebanon","Aaqbe Zalqa",NA,"Refugee Location",NA,"6/7/17","saint@unhcr.org",NA,"11/1/19","UNHCR",NA,1,35.575787,33.894896,0,"Refugee"
"10333","LBNs035049","Lebanon","Souane Bsaba",NA,"Refugee Location",NA,"6/7/17","saint@unhcr.org",NA,"11/1/19","UNHCR",NA,1,35.544036,33.608104,0,"Refugee"
"10334","LBNs035041","Lebanon","Haret Baasir",NA,"Refugee Location",NA,"6/7/17","saint@unhcr.org",NA,"11/1/19","UNHCR",NA,1,35.447486,33.663505,0,"Refugee"
"10335","LBNs035102","Lebanon","Bire Akkar",NA,"Refugee Location",NA,"6/7/17","saint@unhcr.org",NA,"11/1/19","UNHCR",NA,1,36.236436,34.587564,0,"Refugee"
"10336","LBNs035132","Lebanon","Kefraiya",NA,"Refugee Location",NA,"6/7/17","saint@unhcr.org",NA,"11/1/19","UNHCR",NA,1,35.721422,34.292719,0,"Refugee"
"10337","LBNs035117","Lebanon","Danke et El Amriyeh",NA,"Refugee Location",NA,"6/7/17","saint@unhcr.org",NA,"11/1/19","UNHCR",NA,1,36.2253,34.5867,0,"Refugee"
"10338","LBNs035139","Lebanon","Fouwar zgharta",NA,"Refugee Location",NA,"6/7/17","saint@unhcr.org",NA,"11/1/19","UNHCR",NA,1,35.888876,34.433071,0,"Refugee"
"10339","LBNs035146","Lebanon","Morh Kfarsghab",NA,"Refugee Location",NA,"6/7/17","saint@unhcr.org",NA,"11/1/19","UNHCR",NA,1,35.902103,34.338281,0,"Refugee"
"10340","LBNs035045","Lebanon","Knisse chouf",NA,"Refugee Location",NA,"6/7/17","saint@unhcr.org",NA,"11/1/19","UNHCR",NA,1,35.573247,33.720069,0,"Refugee"
"10341","LBNs035051","Lebanon","Ain Ed Delbe Jbeil",NA,"Refugee Location",NA,"6/7/17","saint@unhcr.org",NA,"11/1/19","UNHCR",NA,1,35.760889,34.091458,0,"Refugee"
"10342","LBNs035164","Lebanon","Rihane Jezzine",NA,"Refugee Location",NA,"6/7/17","saint@unhcr.org",NA,"11/1/19","UNHCR",NA,1,35.566686,33.444397,0,"Refugee"
"10343","LBNs035079","Lebanon","Zahriye El Meten",NA,"Refugee Location",NA,"6/7/17","saint@unhcr.org",NA,"11/1/19","UNHCR",NA,1,35.706517,33.885049,0,"Refugee"
"10344","LBNs035109","Lebanon","Khraibe Akkar",NA,"Refugee Location",NA,"6/7/17","saint@unhcr.org",NA,"11/1/19","UNHCR",NA,1,36.125869,34.477492,0,"Refugee"
"10345","LBNs035074","Lebanon","Dahr Es Souane Meten",NA,"Refugee Location",NA,"6/7/17","saint@unhcr.org",NA,"11/1/19","UNHCR",NA,1,35.66377,33.901813,0,"Refugee"
"10346","LBNs035090","Lebanon","Souane Marjaayoun",NA,"Refugee Location",NA,"6/7/17","saint@unhcr.org",NA,"11/1/19","UNHCR",NA,1,35.436725,33.233958,0,"Refugee"
"10347","LBNs035147","Lebanon","IAAL",NA,"Refugee Location",NA,"6/7/17","saint@unhcr.org",NA,"11/1/19","UNHCR",NA,1,35.910314,34.361867,0,"Refugee"
"10348","LBNs035053","Lebanon","Ain Kfaa",NA,"Refugee Location",NA,"6/7/17","saint@unhcr.org",NA,"11/1/19","UNHCR",NA,1,35.693344,34.190633,0,"Refugee"
"10349","LBNs035143","Lebanon","Hmais zgharta",NA,"Refugee Location",NA,"6/7/17","saint@unhcr.org",NA,"11/1/19","UNHCR",NA,1,35.932433,34.328161,0,"Refugee"
"10350","LBNs035055","Lebanon","Kfarbaal",NA,"Refugee Location",NA,"6/7/17","saint@unhcr.org",NA,"11/1/19","UNHCR",NA,1,35.737194,34.106763,0,"Refugee"
"10351","LBNs035057","Lebanon","MechMech Jbeil",NA,"Refugee Location",NA,"6/7/17","saint@unhcr.org",NA,"11/1/19","UNHCR",NA,1,35.779888,34.146474,0,"Refugee"
"10352","LBNs035036","Lebanon","Meidoun",NA,"Refugee Location",NA,"6/7/17","saint@unhcr.org",NA,"11/1/19","UNHCR",NA,1,35.639856,33.469411,0,"Refugee"
"10353","LBNs035048","Lebanon","Ras Aalous",NA,"Refugee Location",NA,"6/7/17","saint@unhcr.org",NA,"11/1/19","UNHCR",NA,1,35.452608,33.656925,0,"Refugee"
"10354","LBNs035035","Lebanon","Beit Aallam",NA,"Refugee Location",NA,"6/7/17","saint@unhcr.org",NA,"11/1/19","UNHCR",NA,1,36.240564,34.387164,0,"Refugee"
"10355","LBNs035070","Lebanon","Safra kesrwane",NA,"Refugee Location",NA,"6/7/17","saint@unhcr.org",NA,"11/1/19","UNHCR",NA,1,35.640483,34.0387,0,"Refugee"
"10356","LBNs035101","Lebanon","Ain er Rsas",NA,"Refugee Location",NA,"6/7/17","saint@unhcr.org",NA,"11/1/19","UNHCR",NA,1,36.241138,34.594262,0,"Refugee"
"10357","LBNs035077","Lebanon","Qnaitra El Meten",NA,"Refugee Location",NA,"6/7/17","saint@unhcr.org",NA,"11/1/19","UNHCR",NA,1,35.656429,33.925364,0,"Refugee"
"10358","LBNs035080","Lebanon","Aayta ej Jabal Zott",NA,"Refugee Location",NA,"6/7/17","saint@unhcr.org",NA,"11/1/19","UNHCR",NA,1,35.406547,33.174886,0,"Refugee"
"10359","LBNs035141","Lebanon","Bsebaal",NA,"Refugee Location",NA,"6/7/17","saint@unhcr.org",NA,"11/1/19","UNHCR",NA,1,35.875292,34.354331,0,"Refugee"
"10360","LBNs035153","Lebanon","Saida Ed Dekermane",NA,"Refugee Location",NA,"6/7/17","saint@unhcr.org",NA,"11/1/19","UNHCR",NA,1,35.364883,33.553544,0,"Refugee"
"10361","LBNs035094","Lebanon","Jbaa El Nabatieh",NA,"Refugee Location",NA,"6/7/17","saint@unhcr.org",NA,"11/1/19","UNHCR",NA,1,35.516678,33.486261,0,"Refugee"
"10362","LBNs035096","Lebanon","Mazraat Ain Bou Souar",NA,"Refugee Location",NA,"6/7/17","saint@unhcr.org",NA,"11/1/19","UNHCR",NA,1,35.517761,33.475344,0,"Refugee"
"10363","LBNs035163","Lebanon","Baissour Jezzine",NA,"Refugee Location",NA,"6/7/17","saint@unhcr.org",NA,"11/1/19","UNHCR",NA,1,35.447269,33.535447,0,"Refugee"
"10364","LBNs035054","Lebanon","Kafr",NA,"Refugee Location",NA,"6/7/17","saint@unhcr.org",NA,"11/1/19","UNHCR",NA,1,35.697744,34.152722,0,"Refugee"
"10365","LBNs035168","Lebanon","Knisse Sour",NA,"Refugee Location",NA,"6/7/17","saint@unhcr.org",NA,"11/1/19","UNHCR",NA,1,35.261283,33.205622,0,"Refugee"
"10366","LBNs035072","Lebanon","Ain Es Safsaf el meten",NA,"Refugee Location",NA,"6/7/17","saint@unhcr.org",NA,"11/1/19","UNHCR",NA,1,35.726169,33.903593,0,"Refugee"
"10367","LBNs035083","Lebanon","Kafra Bent Jbeil",NA,"Refugee Location",NA,"6/7/17","saint@unhcr.org",NA,"11/1/19","UNHCR",NA,1,35.350728,33.176019,0,"Refugee"
"10368","LBNs035056","Lebanon","Kharbe",NA,"Refugee Location",NA,"6/7/17","saint@unhcr.org",NA,"11/1/19","UNHCR",NA,1,35.752539,34.179625,0,"Refugee"
"10369","LBNs035123","Lebanon","Niha El Batroun",NA,"Refugee Location",NA,"6/7/17","saint@unhcr.org",NA,"11/1/19","UNHCR",NA,1,35.883403,34.230703,0,"Refugee"
"10370","LBNs035038","Lebanon","Ain el Fraidis",NA,"Refugee Location",NA,"6/7/17","saint@unhcr.org",NA,"11/1/19","UNHCR",NA,1,35.606803,33.779892,0,"Refugee"
"10371","LBNs035122","Lebanon","Nahle batroun",NA,"Refugee Location",NA,"6/7/17","saint@unhcr.org",NA,"11/1/19","UNHCR",NA,1,35.805086,34.218222,0,"Refugee"
"10372","LBNs035073","Lebanon","Aintoura el meten",NA,"Refugee Location",NA,"6/7/17","saint@unhcr.org",NA,"11/1/19","UNHCR",NA,1,35.773717,33.885197,0,"Refugee"
"10373","LBNs035148","Lebanon","Majdalaya zgharta",NA,"Refugee Location",NA,"6/7/17","saint@unhcr.org",NA,"11/1/19","UNHCR",NA,1,35.871558,34.41835,0,"Refugee"
"10374","LBNs035111","Lebanon","Qarha Akkar",NA,"Refugee Location",NA,"6/7/17","saint@unhcr.org",NA,"11/1/19","UNHCR",NA,1,36.444025,34.621419,0,"Refugee"
"10375","LBNs035142","Lebanon","Hilane zgharta",NA,"Refugee Location",NA,"6/7/17","saint@unhcr.org",NA,"11/1/19","UNHCR",NA,1,35.959333,34.428639,0,"Refugee"
"10376","LBNs035159","Lebanon","Miyeh ou Miyeh",NA,"Refugee Location",NA,"6/7/17","saint@unhcr.org",NA,"11/1/19","UNHCR",NA,1,35.396592,33.542983,0,"Refugee"
"10377","LBNs035154","Lebanon","Kaouthariyet es Siyad",NA,"Refugee Location",NA,"6/7/17","saint@unhcr.org",NA,"11/1/19","UNHCR",NA,1,35.385744,33.414922,0,"Refugee"
"10378","LBNs035167","Lebanon","Er Rafid",NA,"Refugee Location",NA,"6/7/17","saint@unhcr.org",NA,"11/1/19","UNHCR",NA,1,35.410266,33.301269,0,"Refugee"
"10379","LBNs035160","Lebanon","Qraiye Saida",NA,"Refugee Location",NA,"6/7/17","saint@unhcr.org",NA,"11/1/19","UNHCR",NA,1,35.416267,33.538578,0,"Refugee"
"10380","LBNs035103","Lebanon","Dinbou Ain al zahab",NA,"Refugee Location",NA,"6/7/17","saint@unhcr.org",NA,"11/1/19","UNHCR",NA,1,36.087108,34.478864,0,"Refugee"
"10381","LBNs035064","Lebanon","Darayia Kesrwane",NA,"Refugee Location",NA,"6/7/17","saint@unhcr.org",NA,"11/1/19","UNHCR",NA,1,35.69826,33.955172,0,"Refugee"
"10382","LBNs035128","Lebanon","Bdeihoun",NA,"Refugee Location",NA,"6/7/17","saint@unhcr.org",NA,"11/1/19","UNHCR",NA,1,35.754975,34.336864,0,"Refugee"
"10383","LBNs035150","Lebanon","Bissariyeh",NA,"Refugee Location",NA,"6/7/17","saint@unhcr.org",NA,"11/1/19","UNHCR",NA,1,35.322778,33.445011,0,"Refugee"
"10384","LBNs035037","Lebanon","Ain Drafil",NA,"Refugee Location",NA,"6/7/17","saint@unhcr.org",NA,"11/1/19","UNHCR",NA,1,35.506742,33.749531,0,"Refugee"
"10385","LBNs035157","Lebanon","Maqsam El  JAOUHARI",NA,"Refugee Location",NA,"6/7/17","saint@unhcr.org",NA,"11/1/19","UNHCR",NA,1,35.383625,33.553067,0,"Refugee"
"10386","LBNs035116","Lebanon","Dahr Laissineh",NA,"Refugee Location",NA,"6/7/17","saint@unhcr.org",NA,"11/1/19","UNHCR",NA,1,36.1355,34.5392,0,"Refugee"
"10387","LBNs035069","Lebanon","Rihane Kesrwane",NA,"Refugee Location",NA,"6/7/17","saint@unhcr.org",NA,"11/1/19","UNHCR",NA,1,35.687685,34.018419,0,"Refugee"
"10388","LBNs035138","Lebanon","Terbol El Minieh",NA,"Refugee Location",NA,"6/7/17","saint@unhcr.org",NA,"11/1/19","UNHCR",NA,1,35.941622,34.44575,0,"Refugee"
"10389","LBNs035107","Lebanon","El Qsair",NA,"Refugee Location",NA,"6/7/17","saint@unhcr.org",NA,"11/1/19","UNHCR",NA,1,36.237358,34.607111,0,"Refugee"
"10390","LBNs035105","Lebanon","El Borj Akkar",NA,"Refugee Location",NA,"6/7/17","saint@unhcr.org",NA,"11/1/19","UNHCR",NA,1,36.186212,34.531786,0,"Refugee"
"10391","LBNs035043","Lebanon","Kahlouniye chouf",NA,"Refugee Location",NA,"6/7/17","saint@unhcr.org",NA,"11/1/19","UNHCR",NA,1,35.5895,33.649875,0,"Refugee"
"10392","LBNs035095","Lebanon","Kfour El Nabatieh",NA,"Refugee Location",NA,"6/7/17","saint@unhcr.org",NA,"11/1/19","UNHCR",NA,1,35.452944,33.400294,0,"Refugee"
"10393","LBNs035088","Lebanon","Khalouat Hasbaya",NA,"Refugee Location",NA,"6/7/17","saint@unhcr.org",NA,"11/1/19","UNHCR",NA,1,35.737703,33.417697,0,"Refugee"
"10394","LBNs035145","Lebanon","Kfar Hata Zgharta",NA,"Refugee Location",NA,"6/7/17","saint@unhcr.org",NA,"11/1/19","UNHCR",NA,1,35.898208,34.382683,0,"Refugee"
"10395","LBNs035121","Lebanon","Hannouch",NA,"Refugee Location",NA,"6/7/17","saint@unhcr.org",NA,"11/1/19","UNHCR",NA,1,35.67376,34.300679,0,"Refugee"
"10396","LBNs035155","Lebanon","Kfar Melki Saida",NA,"Refugee Location",NA,"6/7/17","saint@unhcr.org",NA,"11/1/19","UNHCR",NA,1,35.479111,33.501511,0,"Refugee"
"10397","LBNs035075","Lebanon","El Qalaa Sin el fil",NA,"Refugee Location",NA,"6/7/17","saint@unhcr.org",NA,"11/1/19","UNHCR",NA,1,35.535009,33.870471,0,"Refugee"
"10398","LBNs035134","Lebanon","Beit Daoud Izal",NA,"Refugee Location",NA,"6/7/17","saint@unhcr.org",NA,"11/1/19","UNHCR",NA,1,35.959931,34.37953,0,"Refugee"
"10399","LBNs035085","Lebanon","Marj Ez Zouhour Dnaibe",NA,"Refugee Location",NA,"6/7/17","saint@unhcr.org",NA,"11/1/19","UNHCR",NA,1,35.744361,33.465444,0,"Refugee"
"10400","LBNs035144","Lebanon","Kafraiya zgharta",NA,"Refugee Location",NA,"6/7/17","saint@unhcr.org",NA,"11/1/19","UNHCR",NA,1,35.959375,34.447006,0,"Refugee"
"10401","LBNs035044","Lebanon","Khraibe chouf",NA,"Refugee Location",NA,"6/7/17","saint@unhcr.org",NA,"11/1/19","UNHCR",NA,1,35.643055,33.648528,0,"Refugee"
"10402","LBNs035152","Lebanon","Hlaliye Saida",NA,"Refugee Location",NA,"6/7/17","saint@unhcr.org",NA,"11/1/19","UNHCR",NA,1,35.392867,33.566583,0,"Refugee"
"10403","LBNs035156","Lebanon","Kharayeb Saida",NA,"Refugee Location",NA,"6/7/17","saint@unhcr.org",NA,"11/1/19","UNHCR",NA,1,35.29855,33.343333,0,"Refugee"
"10404","LBNs035040","Lebanon","Faouarat Jaafar",NA,"Refugee Location",NA,"6/7/17","saint@unhcr.org",NA,"11/1/19","UNHCR",NA,1,35.639061,33.710917,0,"Refugee"
"10405","LBNs035108","Lebanon","Mechaeilha Hakour",NA,"Refugee Location",NA,"6/7/17","saint@unhcr.org",NA,"11/1/19","UNHCR",NA,1,36.054931,34.526394,0,"Refugee"
"10406","LBNs035059","Lebanon","Ain el Ghouaibe",NA,"Refugee Location",NA,"6/7/17","saint@unhcr.org",NA,"11/1/19","UNHCR",NA,1,35.860078,34.082267,0,"Refugee"
"10407","LBNs035093","Lebanon","Hamra  En-Nabattiyeh",NA,"Refugee Location",NA,"6/7/17","saint@unhcr.org",NA,"11/1/19","UNHCR",NA,1,35.49325,33.324269,0,"Refugee"
"10408","LBNs035092","Lebanon","Doueir El Nabatieh",NA,"Refugee Location",NA,"6/7/17","saint@unhcr.org",NA,"11/1/19","UNHCR",NA,1,35.421211,33.388092,0,"Refugee"
"10409","LBNs035068","Lebanon","Kfardibiane",NA,"Refugee Location",NA,"6/7/17","saint@unhcr.org",NA,"11/1/19","UNHCR",NA,1,35.762203,33.982761,0,"Refugee"
"10410","LBNs035086","Lebanon","Halta Hasbaya",NA,"Refugee Location",NA,"6/7/17","saint@unhcr.org",NA,"11/1/19","UNHCR",NA,1,35.67,33.308631,0,"Refugee"
"10411","LBNs035130","Lebanon","Dar Chmizzine",NA,"Refugee Location",NA,"6/7/17","saint@unhcr.org",NA,"11/1/19","UNHCR",NA,1,35.782178,34.284269,0,"Refugee"
"10412","LBNs035098","Lebanon","Sarba El Nabatieh",NA,"Refugee Location",NA,"6/7/17","saint@unhcr.org",NA,"11/1/19","UNHCR",NA,1,35.474992,33.466961,0,"Refugee"
"10413","LBNs035097","Lebanon","Qsaibe El Nabatieh",NA,"Refugee Location",NA,"6/7/17","saint@unhcr.org",NA,"11/1/19","UNHCR",NA,1,35.396716,33.331558,0,"Refugee"
"10414","LBNs035162","Lebanon","Sinai",NA,"Refugee Location",NA,"6/7/17","saint@unhcr.org",NA,"11/1/19","UNHCR",NA,1,35.359167,33.384653,0,"Refugee"
"10415","LBNs035140","Lebanon","Souayqa",NA,"Refugee Location",NA,"6/7/17","saint@unhcr.org",NA,"11/1/19","UNHCR",NA,1,35.8462,34.4335,0,"Refugee"
"10416","LBNs035129","Lebanon","Bednayel el koura",NA,"Refugee Location",NA,"6/7/17","saint@unhcr.org",NA,"11/1/19","UNHCR",NA,1,35.733297,34.291133,0,"Refugee"
"10417","LBNs035136","Lebanon","Er Rihaniye El Minieh",NA,"Refugee Location",NA,"6/7/17","saint@unhcr.org",NA,"11/1/19","UNHCR",NA,1,35.977614,34.491361,0,"Refugee"
"10418","LBNs035125","Lebanon","Aabdine Bcharre",NA,"Refugee Location",NA,"6/7/17","saint@unhcr.org",NA,"11/1/19","UNHCR",NA,1,35.886386,34.273595,0,"Refugee"
